"X1";"X2"
"1";1.39169390002024;3.35428480569313
"2";1.51545560863761;1.81963224207427
"3";2.2121307441196;1.55584133636321
"4";1.5693460375847;2.14093671737438
"5";2.10260977696108;1.36235894152569
"6";1.48513348386165;2.34994815507724
"7";1.69095691038445;2.56259571561423
"8";1.66877386041735;2.11029830949519
"9";1.44630111114851;1.51368342139209
"10";2.32233414729585;1.94492175199274
"11";2.41242119734767;1.69324405978766
"12";2.67098383629817;2.31364845409193
"13";1.97920938552157;2.02088536305955
"14";1.98553802811524;2.04202864985287
"15";1.8471720681514;1.77831990324478
"16";1.64749997726804;2.66762472450612
"17";2.42082075302956;2.04214028154995
"18";1.61940415882788;2.18209572865716
"19";1.80309206054678;2.46429125807162
"20";2.14698289408541;2.0811562010237
"21";2.11049151763034;2.28719734455348
"22";1.86546227144585;1.40311143586859
"23";1.73157831746035;2.10335054703652
"24";1.98302877692229;1.96333389298269
"25";1.98941607335695;2.92647465078776
"26";1.66004976688755;1.90211483710813
"27";2.1315435264617;2.5300958907435
"28";1.95648239794809;1.88880118037295
"29";2.32607550970943;2.41194356549787
"30";2.00366241776235;2.58288901680825
"31";1.11549908166041;3.67000688108928
"32";2.62689315906451;1.91606951456014
"33";2.35518562559552;2.63428948726945
"34";1.86371324425377;2.96311189115047
"35";2.27578543418977;2.04944166934252
"36";1.60047331669127;1.77295136838797
"37";1.86932993553111;1.7807657307278
"38";1.61110833629362;1.98981432008538
"39";2.1676957041087;3.29066822937762
"40";2.04095876822053;2.73812555134732
"41";2.2464211192892;2.17137396146758
"42";2.14439041466552;1.87395328172223
"43";2.52246125826332;1.95453414770839
"44";2.04814110174899;1.43350544909857
"45";2.23015841074526;1.91985485577874
"46";1.9255537071467;1.53009399667198
"47";1.64917188007794;1.68350921841549
"48";2.22720480647347;2.694182145737
"49";2.28944813482322;2.43896757393758
"50";2.07512758100073;1.46213107404626
"51";1.69827664376399;2.11009771455829
"52";1.41246462163736;1.40584907636543
"53";1.75476098788103;2.05047869411379
"54";2.23265181835423;2.60204575324289
"55";1.76378020928793;2.47666539660101
"56";1.96156107269419;2.27483540191582
"57";2.25756880253731;2.10103749388593
"58";1.84669140528131;2.10847638267345
"59";1.61377156657665;2.40601238968856
"60";1.81679544337181;3.05702364551922
"61";1.85086841917343;2.09708348318408
"62";2.08403413151382;2.11254973689558
"63";2.13765798087041;2.09499490819383
"64";1.98969206093377;1.79288090897377
"65";2.05374106782494;2.70643453075016
"66";1.35371901603322;2.037302876067
"67";1.67142211915806;2.25200962472401
"68";2.27624889032275;1.56798571291198
"69";1.3865172059413;1.67785237733902
"70";1.83305660709293;1.17817380045991
"71";1.95806506720879;2.05280176774842
"72";1.81587388839594;2.29903455138234
"73";1.9702680911921;2.3213155719805
"74";1.94933759581488;1.56626902177815
"75";1.78424265156894;1.68333990595326
"76";1.58056869882598;2.32124361596692
"77";1.84829281962746;1.95026639910239
"78";2.12918698128349;2.27272079740705
"79";2.2505832487664;2.29536812533897
"80";1.74665141999842;2.10954604268557
"81";2.49679974069717;2.64558335176898
"82";1.70158359202575;1.51059263039357
"83";2.39100370705505;1.74286987013095
"84";2.3753101833438;2.57781755838136
"85";2.38009515694128;1.44750803619457
"86";2.04058024909045;1.74268898740292
"87";1.92774479835115;1.69431872426319
"88";1.0408750880403;3.27244637873144
"89";2.55796414574065;1.70643331663403
"90";2.08699992723992;1.40061009013706
"91";2.32240214379958;1.87099180205628
"92";1.7745493961321;2.83954397528592
"93";2.02597084108824;1.76678581596378
"94";2.10096928463769;2.21850100583103
"95";2.15023939131299;1.75867807543555
"96";1.8747744047599;2.12958773391657
"97";2.5036148273233;1.98368421897908
"98";2.13984091383776;1.94193975947046
"99";1.90854610550711;2.06820095946402
"100";1.37367106165201;2.98195411782154
"101";1.69730478269965;2.18839741008771
"102";1.92064441345063;2.29992358198974
"103";2.40912394237626;1.42402621051659
"104";2.24364406978593;1.91045978075497
"105";1.6138520682612;1.67222540293163
"106";1.81232331854788;2.05440675223387
"107";1.88585208672744;1.59321846753582
"108";2.08392013217123;1.73729913385187
