"X1";"X2"
"1";0.593332616069771;1.04182166842094
"2";0.462416846934557;1.04843816533317
"3";0.45105506105069;0.901948007857232
"4";0.432134993155672;0.876800360432603
"5";0.509913877620162;0.968007629145993
"6";0.404155430558654;1.07015003834215
"7";0.547603932697626;0.952911316683854
"8";0.466543283471165;0.967385580940021
"9";0.472966914836186;1.26125819374352
"10";0.490231953802071;0.973869359269649
"11";0.442096617886978;0.884437664062694
"12";0.501655482351777;1.03730069690417
"13";0.435361039121349;1.09217489561683
"14";0.491740702804107;0.962199731424028
"15";0.516893453979605;1.05894733127025
"16";0.508654794599116;0.955814726398064
"17";0.500665158936282;0.962783352225452
"18";0.517589263222009;0.915240447007678
"19";0.562174103621326;0.910506745493509
"20";0.441037037267285;0.971007467951549
"21";0.497010029967391;0.987212550155832
"22";0.482160567738044;1.06413382906882
"23";0.443180316782005;0.964667196099139
"24";0.489837098755031;1.06247033213196
"25";0.548479664312559;1.04252582494839
"26";0.5797249324078;0.96238491148555
"27";0.49499559476531;1.04011847505397
"28";0.430688502658661;0.901608617325481
"29";0.476567798124851;1.10072100046323
"30";0.454723794794011;0.844411998003236
"31";0.526598496224245;1.05557247482256
"32";0.407552956872674;0.934440046342347
"33";0.41374613715421;0.896608562253442
"34";0.384816438477871;0.998166082612303
"35";0.404037230661809;0.994485973986534
"36";0.459144595846554;1.05149720010752
"37";0.454596383085621;1.0724207708266
"38";0.563433916315109;1.10562591343056
"39";0.471674666240118;1.08712910448153
"40";0.424154815427715;0.921260111440989
"41";0.478631474285784;0.91361152578444
"42";0.416764109317784;0.980294844133387
"43";0.44630428439783;1.21107889401513
"44";0.46167573744789;1.04611360269895
"45";0.464305357347677;0.925042823183703
"46";0.473048970043205;1.1732513945311
"47";0.679801267031573;0.978653619911226
"48";0.479149326579733;1.0285763593658
"49";0.414445265567515;0.996358740125221
"50";0.458002095501898;0.849261692603196
"51";0.485818346472913;0.988665167738151
"52";0.51494069412189;1.10851097202053
"53";0.428349190854413;1.06383600747186
"54";0.489383384166641;1.06404475756676
"55";0.448038277337014;0.941869705265217
"56";0.41526054003919;1.10034625984474
"57";0.634225404401997;0.939166364839558
"58";0.451644501106403;0.953276268786787
"59";0.552712425814217;1.09185972451215
"60";0.514004126050922;1.0257644315912
"61";0.662626878256317;0.915185132484278
"62";0.502299066574592;1.02347265011314
"63";0.40929767129569;1.00266466964255
"64";0.314952323082968;0.911200492108168
"65";0.408847219057187;0.977928355108699
"66";0.562030860290295;0.980506551162745
"67";0.475652923828122;1.08288815131028
"68";0.505345012054006;1.01447999140868
"69";0.445421903011815;1.04417740021938
"70";0.541520774183917;1.14616196185158
"71";0.495104354909491;0.892831354046321
"72";0.46821405125973;1.06388183001117
"73";0.546648439948409;0.917473290356768
"74";0.463003171524697;1.0857875491264
"75";0.496561231105111;1.18338726504727
"76";0.519679516881414;0.998436227595357
"77";0.409515990185935;0.999020396340931
"78";0.576963974803822;0.92381064010047
"79";0.491921493669304;0.860291794476272
"80";0.548541411270778;1.01908710957261
"81";0.410721638400599;0.991814093376067
"82";0.443013210486097;1.0421281864702
"83";0.590948679016554;0.858239497368293
"84";0.353094744820413;1.01972785794009
"85";0.367816582970377;0.946982077583791
"86";0.570903500895171;0.905406082131794
"87";0.545899688008405;1.03694543465021
"88";0.507234787970817;1.1228548640788
"89";0.477461173759028;0.881299093858609
"90";0.496119061097303;1.0683183054039
"91";0.466246285545425;1.18470946014336
"92";0.469525689413337;0.975289148322111
"93";0.438860714341175;1.0466591457043
"94";0.522035394459873;0.822492587867863
"95";0.453241025028816;1.10446253266521
"96";0.497294220177589;0.938155313951392
"97";0.451770761156602;1.08016680407626
"98";0.399951314558785;1.05814924282371
"99";0.518661307167352;0.893023754250294
"100";0.516401552383579;1.08070957654087
"101";0.457966452122973;0.926778889203301
"102";0.489658300921485;1.09309705295976
"103";0.586259090192133;0.946327803211184
"104";0.452891650392879;0.970949055145483
"105";0.541959876060228;0.915439468232239
"106";0.536866571294157;0.886150226267869
"107";0.466408413951636;1.12121079122921
"108";0.602449439740476;1.02624375552972
"109";0.521639730646621;0.928488553086443
"110";0.498842486628074;0.961296038708567
"111";0.547196931290529;1.06860130818705
"112";0.326024573037407;1.04749793345716
"113";0.536002230338578;0.83883444094317
"114";0.481717791079717;1.02397592549273
"115";0.414916676765768;1.11016933223642
"116";0.492227540729373;1.08387541689986
"117";0.485078148703402;1.01733706572915
"118";0.373718170986173;1.15280905838212
"119";0.587609288725525;1.07794044261106
"120";0.521506301145632;1.03157361361184
"121";0.430912383344995;1.08916300324401
"122";0.499835584647082;0.949971862353206
"123";0.498773981451962;0.921807885610011
"124";0.537531801197346;1.01275690761827
"125";0.486560285813834;1.02661853560203
"126";0.565914186854664;1.04631937328495
"127";0.482588194253695;1.12770885636198
"128";0.502964336016423;0.931136242672554
"129";0.410723963638011;1.0072610244405
"130";0.516231133347468;0.91673841014139
"131";0.481128899196063;0.95997869730383
"132";0.539540752016778;1.02051806250449
"133";0.475926559353097;1.13940608628142
"134";0.510376829753173;1.08307095207004
"135";0.404462991112897;0.881870045533789
"136";0.531337788157018;1.06157281934328
"137";0.540044505586298;0.925643446665127
"138";0.492429800807946;1.16341778175063
"139";0.468133882534883;1.03874403388151
"140";0.535424986115092;1.00671504308009
"141";0.465858683642058;1.01386183996497
"142";0.481284762302352;0.922656293752556
"143";0.449062725277862;1.10119320486785
"144";0.464722458825442;1.06226549899229
"145";0.579326402598112;1.04741953772187
"146";0.521987819229456;0.896446036926352
"147";0.511654128779153;1.05077023415116
"148";0.48635008907678;0.929709116075737
"149";0.460649353678404;0.994198661031205
"150";0.45949946151704;0.945133610189701
"151";0.491555717963806;0.971301596557639
"152";0.512591080578933;1.04790520522633
"153";0.472714767341855;0.967006493434469
"154";0.484431237858849;0.905533634861869
"155";0.525517353342713;1.17718204636043
"156";0.497733454971131;1.02027133729134
"157";0.534384893376253;1.0224944783851
"158";0.488716412011759;1.0281585530825
"159";0.489098382757961;0.837181832330738
"160";0.4332110398041;1.01140404288843
"161";0.445324982460188;0.929986734333712
"162";0.492882540785355;0.929550043583993
"163";0.550713272054226;0.896240379203725
"164";0.614873535648227;0.935452584656771
"165";0.419751606697032;1.02635787555847
"166";0.497821675908254;0.974279243991797
"167";0.511990182532675;0.923093690002332
"168";0.598681258870254;1.00866545314937
"169";0.457015503988815;1.01241963017768
"170";0.410456233809942;0.816536740878721
"171";0.525440235830763;0.980387991701953
"172";0.570599239840405;1.11899390721838
"173";0.516374523991466;0.974300978645554
"174";0.582163507193941;0.926686126701971
"175";0.386517385874048;1.0904232020372
"176";0.545071616442822;0.924374348054257
"177";0.495512534111939;0.994646998444267
"178";0.599973374486415;1.04298916644585
"179";0.391142085807191;0.9812564815297
"180";0.513034282488411;0.883538600943334
"181";0.595379696303068;0.982664224928286
"182";0.521355425618326;1.0124069408619
"183";0.511180143919206;0.919792476008088
"184";0.629407065104454;0.96425264098768
"185";0.517692800344698;1.0138579502342
"186";0.490175205684943;0.886294377485018
"187";0.537743168808156;0.955646091936865
"188";0.458452196949237;1.05189206444919
"189";0.559476659829268;1.16411485113655
"190";0.452007584149701;1.07818398383295
"191";0.463816008859747;1.03512812831255
"192";0.601651566269898;0.953422446704623
"193";0.403822208145407;1.06378185774503
"194";0.561912980091026;0.960972383627659
"195";0.648778746631227;0.942798407480851
"196";0.393929396762749;0.952007967749642
"197";0.573368499844497;0.936609411598464
"198";0.509494476765858;1.06126797427474
"199";0.470174243930956;1.05071898019898
"200";0.507598506955951;1.01206448301551
"201";0.546478531772257;1.06524328063854
"202";0.521159682749016;0.987806445598365
"203";0.437665782839541;0.971975018996127
"204";0.388715709887514;0.995771790709703
"205";0.499934106092246;1.07174361555956
"206";0.445205498391914;1.01115378323068
"207";0.416717818748631;0.995784048655998
"208";0.402818810073583;0.952691297070334
"209";0.490761098178468;0.94034942515612
"210";0.454338271540393;1.08103413637817
"211";0.40581239125451;0.899393993078723
"212";0.440796514057138;1.02735004243391
"213";0.495920244504871;0.956882076980202
"214";0.494943809317731;0.856841598626392
"215";0.443515017519143;0.984886159885898
"216";0.464132240301333;1.05465520946488
"217";0.521013429562315;1.08746961717393
"218";0.531539594562525;1.05466350806289
"219";0.532610170625539;0.997310089845322
